Carrier Code,Dep City Code,Dep City Name,Arr City Code,Arr City Name,General Aircraft Code,General Aircraft Name,Specific Aircraft Code,Specific Aircraft Name,Seats,Stopping City,GCD (km),Frequency,Seats (Total),Time series
"MI","PNH","Phnom Penh","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1135","44","7128","2019-05-01"
"MI","PUS","Busan","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","4558","17","2754","2019-07-01"
"MI","PUS","Busan","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","4558","16","2592","2019-10-01"
"MI","REP","Siem Reap","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1339","7","1050","2019-03-01"
"MI","REP","Siem Reap","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1339","13","1950","2019-06-01"
"MI","REP","Siem Reap","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1339","21","3150","2019-09-01"
"MI","REP","Siem Reap","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1339","28","4200","2019-12-01"
"MI","RGN","Yangon","SIN","Singapore","32S","Airbus A318/319/320/321","319","Airbus A319","128","0","1930","2","256","2019-05-01"
"MI","RGN","Yangon","SIN","Singapore","32S","Airbus A318/319/320/321","319","Airbus A319","128","0","1930","14","1792","2019-11-01"
"MI","RGN","Yangon","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1930","24","3888","2019-07-01"
"MI","RGN","Yangon","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1930","27","4374","2019-10-01"
"MI","SIN","Singapore","BKI","Kota Kinabalu","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1431","10","1500","2019-01-01"
"MI","SIN","Singapore","BKI","Kota Kinabalu","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1431","25","3750","2019-04-01"
"MI","SIN","Singapore","BKI","Kota Kinabalu","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1431","13","1950","2019-07-01"
"MI","SIN","Singapore","BKI","Kota Kinabalu","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1431","6","972","2019-02-01"
"MI","SIN","Singapore","BKI","Kota Kinabalu","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1431","27","4374","2019-08-01"
"MI","SIN","Singapore","BPN","Balikpapan","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1461","5","810","2019-07-01"
"MI","SIN","Singapore","BPN","Balikpapan","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1461","4","648","2019-10-01"
"MI","SIN","Singapore","CCU","Kolkata","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2902","5","810","2019-05-01"
"MI","SIN","Singapore","CCU","Kolkata","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2902","16","2592","2019-08-01"
"MI","SIN","Singapore","CCU","Kolkata","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2902","12","1944","2019-11-01"
"MI","SIN","Singapore","CEB","Cebu","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2420","26","3900","2019-09-01"
"MI","SIN","Singapore","CEB","Cebu","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2420","30","4500","2019-12-01"
"MI","SIN","Singapore","CEB","Cebu","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2420","6","972","2019-10-01"
"MI","SIN","Singapore","CKG","Chongqing","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3164","29","4698","2019-11-01"
"MI","SIN","Singapore","CMB","Colombo","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2746","18","2916","2019-10-01"
"MI","SIN","Singapore","CNS","Cairns","737","Boeing 737 Passenger","7M8","Boeing 737MAX 8 Passenger","156","0","5002","20","3120","2019-02-01"
"MI","SIN","Singapore","CNX","Chiang Mai","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2012","7","1050","2019-02-01"
"MI","SIN","Singapore","CNX","Chiang Mai","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2012","11","1650","2019-05-01"
"MI","SIN","Singapore","CNX","Chiang Mai","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2012","6","900","2019-08-01"
"MI","SIN","Singapore","CSX","Changsha","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","3138","22","3300","2019-03-01"
"MI","SIN","Singapore","CSX","Changsha","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","3138","10","1500","2019-06-01"
"MI","SIN","Singapore","CTU","Chengdu","32S","Airbus A318/319/320/321","319","Airbus A319","128","0","3246","9","1152","2019-06-01"
"MI","SIN","Singapore","DAD","Da Nang","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1695","12","1800","2019-04-01"
"MI","SIN","Singapore","DAD","Da Nang","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1695","8","1200","2019-07-01"
"MI","SIN","Singapore","DAD","Da Nang","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1695","8","1200","2019-10-01"
"MI","SIN","Singapore","DAD","Da Nang","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1695","31","5022","2019-05-01"
"MI","SIN","Singapore","DAD","Da Nang","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1695","34","5508","2019-08-01"
"MI","SIN","Singapore","DAD","Da Nang","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1695","43","6966","2019-11-01"
"MI","SIN","Singapore","DIL","Dili","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2625","4","600","2019-02-01"
"MI","SIN","Singapore","DPS","Denpasar-Bali","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1669","28","4536","2019-02-01"
"MH","SIN","Singapore","KUL","Kuala Lumpur","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","160","0","296","302","48320","2019-05-01"
"MH","SIN","Singapore","KUL","Kuala Lumpur","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","160","0","296","268","42880","2019-08-01"
"MH","SIN","Singapore","KUL","Kuala Lumpur","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","160","0","296","211","33760","2019-11-01"
"MI","BDO","Bandung","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","998","4","600","2019-06-01"
"MI","BDO","Bandung","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","998","4","600","2019-09-01"
"MI","BDO","Bandung","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","998","26","4212","2019-07-01"
"MI","BDO","Bandung","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","998","27","4374","2019-10-01"
"MI","BKI","Kota Kinabalu","SIN","Singapore","32S","Airbus A318/319/320/321","319","Airbus A319","128","0","1431","6","768","2019-03-01"
"MI","BLR","Bengaluru","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3177","24","3888","2019-05-01"
"MI","BLR","Bengaluru","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3177","27","4374","2019-08-01"
"MI","BLR","Bengaluru","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3177","26","4212","2019-11-01"
"MI","BLR","Bengaluru","SIN","Singapore","737","Boeing 737 Passenger","7M8","Boeing 737MAX 8 Passenger","156","0","3177","13","2028","2019-03-01"
"MI","BPN","Balikpapan","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1461","8","1200","2019-06-01"
"MI","BPN","Balikpapan","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1461","9","1350","2019-09-01"
"MI","BPN","Balikpapan","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1461","13","1950","2019-12-01"
"MI","CEB","Cebu","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2420","5","750","2019-02-01"
"MI","CEB","Cebu","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2420","18","2916","2019-03-01"
"MI","CEB","Cebu","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2420","42","6804","2019-06-01"
"MI","CJB","Coimbatore","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3161","26","4212","2019-01-01"
"MI","CJB","Coimbatore","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3161","30","4860","2019-04-01"
"MI","CJB","Coimbatore","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3161","27","4374","2019-07-01"
"MI","CKG","Chongqing","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","3164","1","150","2019-03-01"
"MI","CKG","Chongqing","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3164","1","162","2019-01-01"
"MI","CKG","Chongqing","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3164","27","4374","2019-04-01"
"MI","CKG","Chongqing","SIN","Singapore","737","Boeing 737 Passenger","7M8","Boeing 737MAX 8 Passenger","156","0","3164","17","2652","2019-03-01"
"MI","CMB","Colombo","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2746","9","1350","2019-06-01"
"MI","CMB","Colombo","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2746","18","2916","2019-03-01"
"MI","CNS","Cairns","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","5002","21","3402","2019-04-01"
"MI","CNS","Cairns","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","5002","31","5022","2019-07-01"
"MI","CNS","Cairns","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","5002","31","5022","2019-10-01"
"MI","CNX","Chiang Mai","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2012","17","2754","2019-03-01"
"MI","CNX","Chiang Mai","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2012","6","972","2019-06-01"
"MI","CNX","Chiang Mai","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2012","11","1782","2019-09-01"
"MI","COK","Kochi (IN)","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","3199","22","3300","2019-01-01"
"MI","COK","Kochi (IN)","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","3199","5","750","2019-04-01"
"MI","COK","Kochi (IN)","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3199","28","4536","2019-02-01"
"MI","COK","Kochi (IN)","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3199","42","6804","2019-05-01"
"MI","COK","Kochi (IN)","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3199","41","6642","2019-08-01"
"MI","CSX","Changsha","SIN","Singapore","32S","Airbus A318/319/320/321","319","Airbus A319","128","0","3138","4","512","2019-05-01"
"MI","CTU","Chengdu","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","3246","20","3000","2019-04-01"
"MI","CTU","Chengdu","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","3246","22","3300","2019-07-01"
"MI","CTU","Chengdu","SIN","Singapore","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","3246","21","3150","2019-10-01"
"MI","CTU","Chengdu","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3246","39","6318","2019-01-01"
"MI","CTU","Chengdu","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3246","37","5994","2019-04-01"
"MI","CTU","Chengdu","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3246","40","6480","2019-07-01"
"MI","CTU","Chengdu","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3246","30","4860","2019-10-01"
"MI","DRW","Darwin","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3336","31","5022","2019-10-01"
"MI","DVO","Davao","SIN","Singapore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2482","23","3726","2019-01-01"
"MI","SIN","Singapore","BPN","Balikpapan","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1461","9","1350","2019-05-01"
"MI","SIN","Singapore","BPN","Balikpapan","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1461","9","1350","2019-08-01"
"MI","SIN","Singapore","BPN","Balikpapan","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1461","13","1950","2019-11-01"
"MI","SIN","Singapore","BPN","Balikpapan","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1461","4","648","2019-04-01"
"MI","SIN","Singapore","CEB","Cebu","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2420","23","3450","2019-03-01"
"MI","SIN","Singapore","CEB","Cebu","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2420","17","2550","2019-06-01"
"MI","SIN","Singapore","CEB","Cebu","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2420","43","6966","2019-02-01"
"MI","SIN","Singapore","CJB","Coimbatore","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3161","19","3078","2019-03-01"
"MI","SIN","Singapore","CKG","Chongqing","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","3164","1","150","2019-04-01"
"MI","SIN","Singapore","CMB","Colombo","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2746","2","300","2019-04-01"
"MI","SIN","Singapore","CNS","Cairns","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","5002","10","1620","2019-03-01"
"MI","SIN","Singapore","CNS","Cairns","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","5002","30","4860","2019-06-01"
"MI","SIN","Singapore","CNX","Chiang Mai","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2012","19","3078","2019-07-01"
"MI","SIN","Singapore","CNX","Chiang Mai","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2012","7","1134","2019-10-01"
"MI","SIN","Singapore","COK","Kochi (IN)","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","3199","15","2250","2019-02-01"
"MI","SIN","Singapore","COK","Kochi (IN)","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","3199","2","300","2019-05-01"
"MI","SIN","Singapore","COK","Kochi (IN)","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3199","31","5022","2019-01-01"
"MI","SIN","Singapore","COK","Kochi (IN)","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3199","37","5994","2019-04-01"
"MI","SIN","Singapore","CTU","Chengdu","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","3246","30","4500","2019-08-01"
"MI","SIN","Singapore","CTU","Chengdu","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","3246","17","2550","2019-11-01"
"MI","SIN","Singapore","CTU","Chengdu","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3246","33","5346","2019-03-01"
"MI","SIN","Singapore","CTU","Chengdu","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3246","50","8100","2019-06-01"
"MI","SIN","Singapore","DAD","Da Nang","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","1695","1","150","2019-01-01"
"MI","SIN","Singapore","DPS","Denpasar-Bali","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","1669","30","4860","2019-11-01"
"MI","SIN","Singapore","DRW","Darwin","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3336","25","4050","2019-06-01"
"MI","SIN","Singapore","DRW","Darwin","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3336","30","4860","2019-09-01"
"MI","SIN","Singapore","DRW","Darwin","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","3336","31","5022","2019-12-01"
"MI","SIN","Singapore","DVO","Davao","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2482","14","2100","2019-09-01"
"MI","SIN","Singapore","DVO","Davao","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2482","13","1950","2019-12-01"
"MI","SIN","Singapore","DVO","Davao","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2482","21","3402","2019-05-01"
"MI","SIN","Singapore","DVO","Davao","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2482","16","2592","2019-08-01"
"MI","SIN","Singapore","DVO","Davao","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2482","17","2754","2019-11-01"
"MI","SIN","Singapore","HAN","Hanoi","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2216","17","2550","2019-04-01"
"MI","SIN","Singapore","HAN","Hanoi","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2216","16","2400","2019-07-01"
"MI","SIN","Singapore","HAN","Hanoi","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","2216","14","2100","2019-10-01"
"MI","SIN","Singapore","HAN","Hanoi","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","2216","16","2592","2019-03-01"
"MI","SIN","Singapore","HIJ","Hiroshima","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","4744","6","972","2019-03-01"
"MI","SIN","Singapore","HIJ","Hiroshima","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","4744","13","2106","2019-06-01"
"MI","SIN","Singapore","HIJ","Hiroshima","737","Boeing 737 Passenger","738","Boeing 737-800 Passenger","162","0","4744","14","2268","2019-09-01"
"MI","SIN","Singapore","HKT","Phuket","32S","Airbus A318/319/320/321","320","Airbus A320","150","0","978","88","13200","2019-06-01"
